source_id,teff_gspphot,logg_gspphot,mg_gspphot,mh_gspphot,radius_gspphot,distance_gspphot,lum_flame,mass_flame,age_flame,evolstage_flame,ag_gspphot
2060523518197844608,,,,,,,,,,,
2064327278651198336,9951.392,3.9497,0.7791,-1.2009,2.3747,211.0618,39.3253,2.322507,0.44144762,217,0.1455
2073280185224841728,6689.871,4.2188,3.3497,-0.4061,1.3712,698.6777,3.8394399,1.342539,1.5867677,199,0.1762
2101449265111030912,,,,,,,,,,,
2101649891623535104,5935.933,4.1821,3.6684,0.2691,1.4768,1406.2205,1.7974095,1.061925,6.656644,348,0.2249
2101760014585798528,5044.2373,4.5613,5.9301,-0.1662,0.7593,563.7505,0.3392317,0.84610564,1.4176227,126,0.1205
2102111102390564864,,,,,,,,,,,
2102648832296149888,5432.2065,4.4002,4.9036,-0.2244,1.0229,1175.8956,0.8587912,,,359,0.0238
2102711882417133952,5553.4927,4.3693,4.8161,-0.0085,1.0065,895.7751,0.981078,0.89229774,,368,0.117
2102814721113340928,5888.1714,3.8143,3.0363,-0.5076,2.0678,1551.7683,3.1376555,1.138624,6.218521,402,0.0722
2103117666624517888,6205.879,4.0723,3.1101,0.0714,1.744,638.3295,4.198609,1.3211927,3.253007,301,0.0008
2118429538570209920,,,,,,,,,,,
2119099931425654912,5695.2617,4.4395,4.8266,-0.0281,0.9524,293.164,0.8464593,0.96634626,5.1125255,250,0.0654
2125705488052032640,5088.46,4.46,5.4576,-0.0687,0.9224,621.4003,0.512359,,,340,0.0484
2125751461382627840,5766.714,4.4297,4.743,-0.1014,0.9625,113.1426,0.92198396,1.0166011,2.5471525,193,0.0789
2125773279815846656,5745.4062,4.2036,4.2194,-0.1326,1.2349,894.6551,1.5176028,0.971769,10.687182,388,0.0605
2125962155298608000,5639.062,4.4474,5.0323,-0.2681,0.887,824.4257,0.8638985,0.94814533,6.9563503,293,0.2006
2125972321478224896,5729.327,4.0373,3.808,-0.2584,1.5114,786.1129,2.4487123,1.0398747,9.374798,445,0.1691
2126336710805475712,,,,,,,,,,,
2126418658780855296,5158.5312,4.5626,5.7092,0.0676,0.7922,613.4637,0.44685382,0.8231631,11.301323,301,0.1123
2127063316192062464,5754.478,4.1268,4.0092,-0.1726,1.3582,1532.1719,2.4911761,1.0473585,9.043124,440,0.2283
2127132821641254272,,,,,,,,,,,
2127179245948119424,5001.434,4.5446,5.8842,-0.0306,0.7909,431.5816,0.35319108,0.79429936,11.184709,279,0.0458
2127181926007695744,4852.308,4.5244,5.9638,0.0728,0.8238,713.3642,0.3399454,,,375,0.0224
2127777307254217472,4651.9414,4.5777,6.4259,0.1719,0.7477,151.4027,0.2369377,0.7524001,9.355763,342,0.0754
2127802188005355648,5587.606,4.4461,5.0641,-0.2176,0.8906,937.8953,0.8069528,0.93077534,7.549482,290,0.0635
2127828988601389440,4960.366,4.5425,5.8562,0.2651,0.8176,758.0312,0.39761236,,,405,0.0751
2128150217796747520,4674.282,4.6108,6.4797,0.2451,0.7163,524.6658,0.26357535,0.76884776,8.117874,383,0.1161
2128273225659492608,5747.7817,4.4856,4.7821,0.0695,0.9491,737.5807,0.9594787,0.9642822,6.8283887,294,0.1435
2128297208757012992,5371.813,4.4236,5.256,-1.2428,0.9055,1045.0323,0.61019623,0.87135804,9.981861,305,0.002
2128525460498487424,5808.096,4.2627,4.0336,-0.1269,1.3153,1406.4081,2.05227,1.0275949,9.120519,406,0.026
2128594420494169856,5625.553,4.5125,5.288,-0.4762,0.7971,1031.7112,0.76979715,0.95719045,4.7802973,227,0.1248
2128939873302216320,4597.274,4.5922,6.523,0.3919,0.7397,256.3593,0.22268455,,,357,0.1456
2128970419109836160,4643.5776,4.5951,6.469,0.3007,0.7356,298.4469,0.23482734,,,343,0.0752
2129295049918456960,5810.762,4.3527,4.6348,-0.3323,1.0011,742.2621,1.1352669,1.0002706,5.9708095,304,0.0736
2129369095153280000,5715.6333,4.3211,4.3256,-0.1309,1.1894,397.4064,1.3786299,0.96077955,10.742804,378,0.0007
2129753580626548736,5528.2124,4.2644,4.2906,-0.3072,1.3078,794.6538,1.4056284,,,422,0.0092
2129758940745727360,4449.2134,4.6712,6.9864,0.3451,0.6593,476.1021,0.16012506,0.71773833,3.0611587,134,0.2894
2129838139942109440,5694.183,4.0927,3.9647,-0.1582,1.4161,1013.3712,2.020158,0.9965127,10.770788,434,0.0211
2130136176312202624,5013.5654,4.5611,5.9303,-0.0401,0.7694,634.4007,0.33508444,0.83323705,3.1312668,157,0.083
2130282789316404736,5717.447,4.3363,4.6186,-0.1618,1.0388,962.2297,1.1548462,0.9598115,9.194718,323,0.0358
2130405041264941184,5383.5957,4.4557,5.1882,-0.3132,0.9151,978.2265,0.6509139,0.8619763,11.971579,323,0.008
2130861785267379456,,,,,,,,,,,
2131677584235170048,6056.1685,4.232,4.2072,-0.7078,1.1329,345.2532,1.5115881,1.102535,2.8427477,236,0.1975
1849786481032616960,5286.4,4.4742,5.3732,0.0628,0.872,91.7139,0.5411663,0.84676355,11.255194,306,0.0864
1894962115280642688,5805.8584,4.5127,4.7244,0.1334,0.951,66.0553,0.9277615,1.0424403,0.9300942,135,0.1774
2016655237613545728,5521.0513,4.0825,3.5074,-0.1924,1.8734,55.6992,2.8087342,1.0766877,8.457252,466,0.0
2029432043779954432,,,,,,,,,,,
2051842839520109568,6007.291,4.1572,3.7768,-0.1435,1.3798,658.8136,2.311092,1.1428944,5.084309,338,0.0786
2051865551307698688,4946.834,4.6325,6.1498,0.0378,0.7179,204.9871,0.28657514,0.82403183,,101,0.1304
2051898055621339648,5788.167,4.3389,4.584,-0.2453,1.0307,1169.2832,1.3412212,0.98695487,8.738177,350,0.2521
2052410599840071040,4778.344,4.496,5.9522,0.0435,0.8635,966.2145,0.33850253,,,390,0.0316
2052452140764708480,5438.386,4.383,4.88,-0.4205,1.0355,990.0236,0.90802455,,,361,0.021
2052688467040906624,5875.504,4.4793,4.5866,0.1233,0.9898,1378.695,1.65802,1.0122379,8.649517,365,0.2028
2053177406120368896,5942.1084,4.195,3.7067,-0.2152,1.4608,752.37,2.3079064,1.0767412,7.1823816,379,0.1148
2053284398043177216,5934.7144,4.2734,4.3466,-0.4459,1.0989,611.2916,1.3960896,1.0448936,5.0985327,304,0.0078
2053585732948605952,5125.473,4.5096,5.6046,-0.0381,0.846,641.5527,0.44209412,0.81089455,12.5847225,313,0.0615
2101513139864999424,5443.6343,4.1205,3.9064,-0.6531,1.6272,963.8141,2.2142963,0.9983957,11.278261,467,0.0177
2101567359532639872,5813.1714,4.2892,4.3897,-0.1781,1.1142,861.8898,1.3781111,0.9983883,8.141112,344,0.003
2101670713625146112,6064.343,3.8717,2.8981,-0.2894,2.0451,1277.2174,5.7649574,1.3357638,3.792812,446,0.1022
2101689061725421312,,,,,,,,,,,
2101744552703459712,5714.767,4.2866,4.4621,-0.1039,1.1154,698.2245,1.2532033,0.95594645,10.371615,336,0.0521
2101746579928077440,5010.269,4.6069,5.944,0.2018,0.7606,670.5781,0.38787353,0.80456007,10.874859,324,0.1433
2101941434002832000,4711.6904,4.5704,6.3097,0.1809,0.7605,608.5447,0.2682562,,,394,0.0638
2102899314789524480,5090.6226,4.5937,5.8773,0.035,0.7585,551.4254,0.38545698,0.8296694,7.3314743,233,0.087
2117125655219423744,5650.0005,4.482,5.0281,-0.1624,0.8835,330.7892,0.7223478,0.9731032,2.4390998,176,0.0736
2125760772871583744,4802.5596,4.5448,6.1695,-0.1374,0.7719,424.6634,0.2877245,,,348,0.0632
2125814129244571264,5614.9424,4.4064,4.8779,-0.7154,0.9733,370.6579,0.8582291,0.9389334,7.5739727,295,0.001
2126057774150666368,5066.0557,4.5171,5.7761,-0.3205,0.8069,799.2393,0.38510725,0.8106846,10.354452,279,0.0567
2126202432947724160,4977.874,4.6068,6.1249,-0.0924,0.7165,742.3824,0.32109073,0.81761205,3.9721277,175,0.1683
2126432196518051200,5208.5405,4.4778,5.3447,0.1157,0.9141,861.57,0.5672678,0.8215143,,346,0.0862
2126518783059463168,5688.2437,4.3368,4.6317,-0.1175,1.0427,883.9105,1.1066016,0.95085007,9.516332,337,0.0665
2126749165104841088,5620.2715,4.386,4.7068,-0.3525,1.0398,1290.049,0.9940091,0.916457,11.419094,343,0.012
2126820324123177472,3950.0508,4.7182,8.12,-0.1666,0.5453,203.1901,0.065549314,0.59348524,0.22920926,100,0.4368
2127007584695708416,6165.787,4.1728,3.6537,-0.1735,1.3861,850.6248,2.607994,1.1877611,3.9499762,299,0.0055
2127019915540964224,5783.8057,4.3198,4.1981,0.1691,1.2187,703.4485,1.6381427,0.95233077,12.5268545,415,0.1029
2127259505997243648,5991.4062,4.3177,4.0606,0.0265,1.2126,303.7747,1.7305878,1.0733062,5.571146,326,0.0267
2127382793038824832,5353.9307,4.6044,5.8527,-0.6114,0.688,874.7065,0.3107381,,,,0.0725
2127712955764258048,,,,,,,,,,,
2127985806448631808,5482.518,4.308,4.4776,-0.3118,1.2095,1506.344,2.2740521,1.0025672,10.8880625,464,0.1756
2128198836827103616,5855.2344,4.5278,4.7731,0.0004,0.9156,1057.6143,1.0503762,1.0358825,2.940584,214,0.241
2128835110460415616,4712.2495,4.562,6.3316,-0.0414,0.7534,463.3346,0.25344574,,,305,0.1117
2129398988126072960,4743.671,4.4004,5.7496,-0.3781,0.9682,780.4922,0.43427438,,,430,0.1444
2129512821938786176,5755.0786,3.8729,3.1852,-0.21,1.989,847.106,3.5182278,1.1475039,6.4865203,449,0.0025
2130397585201614080,5430.5938,4.5804,5.3533,0.1113,0.8256,385.7213,0.5518881,0.9376798,1.0639161,125,0.1342
2130661880308812800,5768.3,4.4028,4.6085,-0.1987,1.0252,417.8231,1.0652453,0.98780406,6.193152,304,0.0007
2131523553827356544,,,,,,,,,,,
2131859244171951616,6231.89,4.1498,3.449,-0.0476,1.486,569.3836,2.9982865,1.2254823,3.6208594,291,0.0137
2131884640317332608,4690.716,4.5385,6.1759,0.4025,0.8201,516.0729,0.29784325,,,414,0.0401
2132001463427986688,5669.924,4.3288,4.4384,-0.3358,1.154,1187.2789,1.3696963,0.94550836,11.886175,393,0.0038
178924390478792320,3590.548,4.5342,8.5612,-0.5235,0.5835,112.9313,0.04960613,,,401,0.424
1372215976327300480,3189.884,4.6131,10.4121,-0.4062,0.371,15.8134,0.012280601,,,,0.0
1433062331332673792,4992.1484,4.6098,6.1119,-0.0955,0.7161,78.6392,0.28865814,,,,0.1341
1869489729418662528,5650.292,3.9703,2.901,0.1503,2.3376,414.1382,5.0038753,1.2978705,4.14877,451,0.118
1928431764627661312,6027.0645,4.0903,3.5395,-0.1091,1.5275,159.4654,2.7685273,1.1248541,6.0504346,369,0.0488
2051896440713570048,5453.6997,4.5243,5.4291,-0.2783,0.7958,1017.7382,0.6485673,0.89594114,8.155854,282,0.2143
2052140601018026496,5233.1206,4.5259,5.4535,0.3001,0.8554,575.6232,0.5819465,0.83675677,13.4444275,342,0.1191
2052232410241029248,5366.0596,4.4339,4.9711,0.3208,1.0098,1272.8258,0.8950829,,,361,0.2278
2052257355406092160,4658.9775,4.5548,6.3807,-0.0618,0.7591,717.5582,0.23333943,0.7361714,11.39247,297,0.0758
2052482617853346944,5464.168,4.5765,5.4612,-0.1947,0.7769,989.1016,0.67706525,0.91064095,7.065494,274,0.2224
2052735368085096576,5700.598,4.3902,4.7648,-0.1397,0.9791,1386.825,1.1171126,0.9392466,10.816549,351,0.1922
2052754540819149568,5035.2065,4.5667,5.8468,0.1493,0.788,904.5718,0.44040903,0.803236,12.040087,409,0.1758
2052826318309391104,4780.2383,4.6263,6.2857,0.6826,0.7399,403.3266,0.2828367,,,346,0.1374
2053579930453436800,5465.395,4.3898,4.9473,-0.6747,0.9998,1332.3989,0.87967265,0.8802753,12.365674,360,0.0388
2096535783864546944,3147.2068,4.3617,10.2635,-0.6925,0.4059,33.335,0.014415106,,,,0.0398
2098964884220974592,,,,,,,,,,,
2101898759208960640,5709.5615,4.1379,3.5571,-0.0199,1.6819,823.0306,3.0108964,1.0970275,7.7277427,452,0.0079
2102911581215700096,4950.7656,4.5467,5.8419,0.4534,0.8266,661.572,0.36731485,0.788053,12.05087,386,0.0994
2103078397743762432,6109.6553,4.3038,4.0866,-0.0948,1.1851,1123.861,1.9796922,1.0657413,7.010673,356,0.1478
2117317829237452160,,,,,,,,,,,
2119706690045629824,5518.4453,3.4314,1.7684,-0.0378,4.1816,1952.5695,,,,,0.041
2125711432287012992,5204.936,4.4975,5.5175,-0.2026,0.8518,1048.4429,0.4782602,0.8402937,9.588507,300,0.0644
2126806992544494720,5942.3564,4.1736,3.887,-0.1207,1.3407,940.4594,2.1480384,1.0594046,7.6258674,379,0.0723
2128013019361703936,6107.385,4.4875,4.4958,-0.2058,0.9603,1273.8618,1.866871,1.1490701,2.7599063,235,0.1907
2128125650583752832,5574.725,4.3638,4.7864,-0.0312,1.0116,1448.0348,1.4398444,0.93096644,,413,0.1847
2128155371757730816,5253.2837,4.3113,4.842,-0.6526,1.1437,1423.8081,1.4580926,0.9427194,,415,0.1059
2128190453050802048,,,,,,,,,,,
2128518348032523392,5880.4023,4.2542,4.2817,-0.3012,1.1464,1365.0259,1.6873522,1.0387342,7.3414435,351,0.1003
2128893144058813056,5355.092,4.4907,5.3412,0.0059,0.8588,1044.2983,0.6325509,0.860524,10.910756,327,0.1135
2129193070214982016,5291.1006,4.5764,5.8088,-0.4475,0.7183,657.1563,0.42298165,0.9001401,,102,0.067
2129495057954829952,6109.6387,4.3456,4.0748,-0.0007,1.1562,325.8371,1.7727385,1.1199808,3.3819613,264,0.1323
2129746468160336768,5472.979,3.8267,3.5478,-0.5189,1.8947,1062.6088,1.8366488,0.95801073,12.988283,433,0.0081
2129758940745727488,4998.686,4.5504,5.9435,0.0364,0.7701,484.965,0.34851828,0.798067,10.200941,265,0.0963
2130040450081573376,5073.3335,4.4981,5.6393,-0.1148,0.8542,922.0264,0.44568205,0.8030329,13.256606,403,0.0283
2130315224909221120,5356.277,4.4678,5.2427,-0.2267,0.9026,1273.1368,0.63312256,0.8582969,11.530477,326,0.003
2130544262626885120,5271.0557,4.4496,5.1378,0.2929,0.9785,1390.9316,0.77029777,,,357,0.065
2130980910480096384,5612.9453,4.2121,4.0477,-0.4588,1.4187,894.0762,1.872827,0.9692073,12.043569,417,0.001
2131048324286015104,4856.996,4.5601,6.1537,-0.1251,0.7542,758.2605,0.2743906,0.79614615,3.8567467,162,0.0423
2131496856310537984,5630.883,4.2117,3.9882,-0.2807,1.4437,957.6912,1.9397867,0.9800673,11.5481205,439,0.0215
145333927996558976,4181.3286,4.7107,7.6874,-0.2162,0.5669,73.3191,0.08480087,,,,0.1891
1255520718461480960,5694.083,4.2388,3.9897,-0.0327,1.3954,457.2456,1.8778265,0.9873792,10.959243,424,0.001
1380825667768742144,6399.8213,4.0794,3.0598,-0.1569,1.6907,128.0137,4.3072906,1.3362787,2.7409458,272,0.001
1956328333130770048,3132.5344,4.1817,10.0434,-0.8651,0.449,20.4309,0.017287808,,,,0.0
1958584565350234752,,,,,,,,,,,
2050231848829944320,5004.7544,4.4394,5.5022,-0.171,0.9446,786.1185,0.49033982,,,459,0.1295
2051368056655683328,6048.756,4.2056,3.6403,0.1949,1.4323,1334.2354,2.3884976,1.1548959,4.8411694,333,0.3349
2051934236426454784,5530.052,4.4976,5.2803,-0.2865,0.8262,801.3543,0.6335284,0.95239687,2.1684887,161,0.088
2052069201482198784,5571.6196,4.3941,4.8867,-0.0694,0.9686,773.5634,0.89415425,0.90108484,11.673979,335,0.1842
2052203273182353920,5498.0674,4.5803,5.3365,-0.0568,0.8099,934.9779,0.74639475,0.9086769,8.6884985,302,0.2915
2052441008208934144,,,,,,,,,,,
2052480728067657600,5609.7476,4.4046,4.754,-0.2064,1.0182,381.5425,0.92277515,0.91845006,10.309158,326,0.0253
2052794982231985664,4460.2207,4.5758,6.7257,0.117,0.7379,617.6483,0.16080703,0.7152415,4.127399,145,0.1615
2053070616052194304,5787.1567,4.1501,4.0851,-0.2818,1.2986,1012.2458,1.7773197,1.001733,9.730064,395,0.0949
2053165655089863808,5717.3936,4.3601,4.7047,-0.2202,0.9993,828.9368,1.0256068,0.96501994,7.4252424,306,0.2792
2053523271244105216,4239.809,4.6357,7.3087,0.2789,0.6584,308.3121,0.12694487,0.66420734,11.5810795,333,0.4653
2054523105274216704,8742.581,4.2119,1.6874,0.0172,1.7862,507.9066,15.731768,1.9246682,0.3647592,155,0.3202
2101521042605000832,4713.921,4.5445,6.169,0.3701,0.8109,775.8047,0.28814727,,,400,0.0338
2101733244046205568,5713.757,4.0225,3.7052,-0.1335,1.5847,301.1336,2.451607,1.0441839,9.136428,440,0.0222
2102816404740404224,4836.466,4.4514,5.8664,-0.5383,0.8725,642.7884,0.3501347,0.7759323,8.120929,374,0.3338
2103295173333142784,,,,,,,,,,,
2116740104595955328,4952.247,4.4119,5.4125,-0.1382,1.0007,639.882,0.63344216,0.8417138,,353,0.1132
2119222252094710912,3970.6616,4.6883,8.0058,-0.0808,0.5726,240.8453,0.07485145,0.59935147,9.700104,221,0.2842
2119584163218439040,4981.2744,4.6039,5.9364,0.3697,0.7777,472.425,0.36163443,0.7878399,12.784583,318,0.0936
2119617320366308736,5653.7456,4.4627,5.0415,-0.2907,0.8738,815.8165,0.82668865,0.96302694,5.2151923,246,0.1399
2119746375543622016,4453.1797,4.53,6.5466,0.2538,0.8096,685.4099,0.18012305,0.718239,8.158552,214,0.1359
2125758402049480704,5512.1294,4.3564,4.6285,-0.1598,1.1173,995.8026,1.0566893,0.89753646,,359,0.0416
2126360831342941696,5953.7524,4.2913,4.071,-0.2559,1.2322,1185.7352,1.5414238,0.93933606,13.084386,410,0.1735
2126569051355142656,5739.8135,4.2766,4.3553,-0.0151,1.1583,643.8992,1.3464823,0.9669996,10.036672,358,0.001
2126577881808038016,5120.225,4.479,5.6688,-0.7572,0.8307,736.8105,0.42893913,0.81603956,11.199802,306,0.0074
2126643543268551936,5236.9688,4.6157,5.8106,-0.1698,0.7319,1000.8743,0.4241106,0.8860366,1.3340712,128,0.107
2126903680847794048,,,,,,,,,,,
2126997654731597440,5833.782,4.569,5.0329,-0.2772,0.825,802.1761,0.8812997,1.0461639,0.3055456,110,0.0849
2127359737653864832,5666.1743,4.4324,4.9862,-0.32,0.8983,656.3508,0.81210095,0.97986525,3.5672083,216,0.0383
2127432099262972416,5424.1846,4.5628,5.3116,0.1202,0.842,720.0842,0.64723325,0.88914466,9.03405,295,0.0996
2128198974266072192,5852.477,4.3094,4.4264,-0.2441,1.0821,1252.002,1.2755926,1.0114048,6.459029,317,0.1415
2128268380936413568,6557.058,4.0312,2.7902,-0.2028,1.8309,1108.6174,5.2258673,1.4055525,2.139321,250,0.0951
2128724678262662144,5723.5176,4.2703,4.4021,-0.1013,1.1421,548.5745,1.2718312,0.95714086,10.335758,331,0.0796
2128927297638946176,5775.8765,4.2846,4.2185,-0.4508,1.2339,1657.8323,1.9096941,1.0087824,9.586843,408,0.0961
2129141083930129536,5350.3755,4.3325,4.8223,-0.6375,1.1103,843.8282,1.2973539,0.92112756,,396,0.0177
2129576559253685632,4695.441,4.3702,5.7249,-0.4233,1.0053,914.5704,0.35168913,,,415,0.1428
2129755573491351040,5321.104,4.483,5.3178,0.1252,0.8811,559.9698,0.5838593,0.83934367,13.212231,326,0.0523
2130363259822710272,5385.0674,4.4944,5.3648,-0.0996,0.8412,886.3819,0.58932793,0.8724868,9.504644,301,0.0359
2130383394629702400,5260.7095,4.3262,4.8313,-0.4549,1.1417,1114.5023,1.0827992,,,374,0.0167
2130550520397270016,4996.755,4.5026,5.7452,-0.0988,0.8462,686.0646,0.4056112,,,408,0.0607
2130676478898097792,5451.135,4.067,3.5568,-0.3201,1.8895,527.977,3.0030239,1.1003479,7.880329,473,0.2061
2130951464184187392,5569.3506,4.4071,4.8169,-0.2756,1.0067,919.4718,0.8848505,0.9047766,11.232864,330,0.0023
2130976787311412352,5516.7886,4.5535,5.4338,-0.3552,0.7742,900.9109,0.6607621,0.9280294,5.387668,237,0.0986
2130979570450326912,5101.1245,4.5398,5.7178,0.0613,0.8119,386.7149,0.40666667,0.82346153,9.405535,268,0.0559
2131736137526502528,,,,,,,,,,,
2131968065762170624,4832.0654,4.5519,6.1665,-0.1705,0.7595,654.9446,0.2633306,0.7922338,3.0570588,147,0.0398
2132007888699166848,5233.54,4.6069,5.7892,-0.1504,0.7396,753.5431,0.39792827,0.89050215,,103,0.0992
2132069633148965888,,,,,,,,,,,
1790807028049001600,5671.907,4.1993,3.962,-0.4853,1.444,80.1052,1.9356741,0.98799974,11.085364,432,0.0006
2051030231707057024,5600.5596,4.5261,5.2533,-0.402,0.8168,591.9711,0.6283157,0.96707726,0.61973053,117,0.0935
2052117923590073600,5688.0156,4.3396,4.6331,-0.1042,1.0422,928.9627,1.1068575,0.9432388,10.079627,343,0.1577
2052124692458750976,5100.374,4.5157,5.6693,-0.0736,0.8324,934.1221,0.42290717,0.81920344,10.123781,305,0.1288
2052185062520374272,5707.1704,4.3562,4.5048,-0.2861,1.1025,702.9756,1.1930182,0.95862955,9.690228,341,0.0475
2052603289249806976,5598.546,4.3581,4.5829,-0.217,1.1073,543.9611,1.1035899,0.908803,13.2177725,377,0.0014
2052722689341030656,4506.9478,4.5706,6.5861,0.2849,0.7598,644.4261,0.21488471,,,347,0.1259
2052736123999181824,4423.335,4.6118,6.8683,0.4779,0.7091,521.4912,0.16878891,0.69362026,10.270403,331,0.4274
2073153024144692736,6426.5894,4.1774,3.2658,-0.0719,1.5216,993.8043,3.646544,1.2934687,2.7099497,259,0.1863
2073274618947678464,5572.3813,4.4296,4.877,-0.1961,0.9753,905.4135,0.926706,0.90190554,12.104633,343,0.1852
2073303313639459840,5936.686,4.2605,4.3225,-0.4932,1.1112,829.2831,1.2128588,0.9330104,11.9484005,376,0.2215
2101651781408908160,5627.539,4.4326,4.9931,-0.2344,0.9062,1066.3301,0.86774325,0.94486517,7.246769,301,0.0733
2101755788338161920,5149.695,4.5206,5.5691,0.1242,0.8485,998.7831,0.42659396,0.8403547,7.843653,254,0.1556
2102063136195478656,5436.413,4.4688,5.2351,-0.0879,0.8724,840.768,0.6638188,0.8852831,9.666065,303,0.0978
2102530703514980864,6293.3174,4.2084,3.5438,-0.2834,1.4075,1227.3597,2.7981188,1.2174166,3.187186,266,0.1145
2102610280669509888,5695.1113,4.0797,3.8471,-0.0343,1.487,661.3967,2.2476149,1.0180609,10.089,443,0.0185
2102976383681783552,6052.14,4.4654,4.417,-0.0527,1.0021,1155.8716,1.7023994,1.0876012,4.534805,306,0.128
2103014626070505344,5696.875,4.2706,4.2237,-0.4562,1.2698,974.9507,1.6171808,0.9643784,11.595098,402,0.021
2117331813650826624,5435.3003,4.4418,5.1294,0.0068,0.9143,723.9476,0.71317875,0.8687588,12.367652,329,0.0984
2119194936102585472,4636.298,4.5997,6.5182,0.224,0.7231,279.9636,0.2241574,,,303,0.0828
2119511080054847616,5522.1367,4.249,4.4476,0.2151,1.203,581.6453,1.2562532,,,409,0.0617
2119711156811669120,5119.511,4.5319,5.7464,-0.3615,0.7861,482.5364,0.35223448,0.8609374,,101,0.0492
2125730982977974016,4958.0684,4.5762,6.0257,0.0439,0.7576,648.0693,0.328412,0.79944676,8.572087,241,0.0992
2125777643502580864,5513.331,4.1435,3.7727,-0.2121,1.6643,954.7751,2.2551253,1.0049918,10.977344,465,0.0333
2126194667646233984,,,,,,,,,,,
2126343823271448832,4311.4756,4.5899,6.975,0.4038,0.7302,308.7914,0.16879734,,,336,0.4866
2126454633427425664,5279.793,4.468,5.2523,0.0372,0.9252,622.9137,0.6064215,0.8378762,,348,0.0914
2126457313486865792,6184.592,4.3406,3.9991,-0.0122,1.1753,1080.9346,2.0307937,1.1305857,4.203075,304,0.2331
2126645673572302080,5061.8076,4.4966,5.736,-0.4372,0.826,799.0616,0.4023729,0.80033404,12.687346,316,0.0173
2126648422351703168,5560.0728,4.3969,4.8727,-0.0099,0.9775,956.8126,0.88864505,0.88854605,12.920127,342,0.1065
2127518891962700672,5573.8804,4.4771,4.9894,-0.0522,0.9207,850.5646,0.8497411,0.90697545,10.57631,324,0.0179
2127625956907154048,5353.4985,4.4722,5.2594,-0.214,0.8956,837.1898,0.6327113,0.88579625,9.523638,343,0.023
2128167225867000576,6241.213,4.5509,4.6715,-0.5427,0.8591,921.3859,0.98922855,,,,0.2943
2128263364414395136,5365.706,4.5057,5.3203,-0.0335,0.8641,948.3945,0.6114002,0.86309123,11.034797,318,0.0802
2129725749238044928,,,,,,,,,,,
2129776636010852224,5499.993,4.427,5.0403,-0.0436,0.9285,996.7291,0.8212668,0.8773886,12.95775,341,0.0779
2130024026126714880,5052.424,4.4489,5.515,-0.2858,0.9169,331.9968,0.47319186,,,447,0.0948
2130632159130638464,,,,,,,,,,,
2130695518492411904,5577.3823,4.3518,4.7416,0.0067,1.0323,398.7948,0.9564098,0.9000612,12.622049,356,0.082
2130889204338693504,5942.953,4.3837,4.4152,-0.2768,1.0568,895.7028,1.2380787,1.0673264,2.7696676,220,0.0125
2131178238457347712,5275.711,4.5571,5.737,-0.3155,0.7459,808.4055,0.5100437,0.8524977,9.466472,291,0.0213
2131294885469721984,5457.0513,4.4926,5.3085,-0.1719,0.8382,1075.7198,0.6440662,0.8963094,7.962531,283,0.1209
2131494313689868416,5846.353,4.1024,3.4987,0.267,1.6439,405.2907,2.8911011,1.0992352,7.3818154,428,0.1003
2131495378841740800,,,,,,,,,,,
2131804925724122240,5119.202,2.9309,0.5312,0.0199,8.8006,5652.132,0.7773655,0.870109,4.1049385,321,0.0064
2131815577243101696,5251.104,4.5027,5.5041,0.0248,0.8353,868.1215,0.5600309,0.83603966,12.532272,335,0.0584
2132086400701217792,5388.995,4.4077,4.8465,0.3342,1.0592,339.2003,0.8568589,0.93971276,7.466864,358,0.002
1319243773843954304,,,,,,,,,,,
1334573817793362560,4718.594,4.565,6.2663,0.2557,0.7726,161.8068,0.2671198,,,396,0.053
1385293808145621504,5177.202,4.4185,5.1265,0.1783,1.027,17.8885,0.6816883,,,362,0.0
1439069444391326208,3691.4407,4.5884,8.3512,-0.4076,0.5943,14.3263,0.05727925,0.5670041,12.912153,187,0.0015
1446584503287858560,4771.5757,3.0114,2.1857,-0.2045,4.9296,122.3353,11.361606,1.1104169,8.149935,771,0.0002
1803475188714186368,,,,,,,,,,,
1807887150930343424,,,,,,,,,,,
1842656663520849024,3454.6665,4.781,9.4656,0.1358,0.4643,88.7132,0.027122071,,,,0.6604
1926476042681491712,11101.351,3.9801,0.329,-0.7942,2.5944,56.9827,75.7876,2.8007617,,188,1e-04
2009481748875806976,,,,,,,,,,,
2024845946447691264,4903.3203,2.8524,1.7208,-0.5805,5.7374,61.0758,17.075644,2.0031598,1.167326,574,0.0004
2051368434612892800,5545.94,4.4538,5.1052,-0.1639,0.8867,977.7492,0.8072337,0.9037748,10.34939,319,0.1572
2052211416440880384,4853.283,4.5993,6.2705,-0.0301,0.7153,564.734,0.27569625,0.7840329,6.783621,204,0.129
2052450079180319744,5569.17,4.4322,4.898,-0.2141,0.9683,650.4456,0.7936305,0.92459226,7.9410787,295,0.004
2052582432887909376,5894.7173,4.2532,4.3191,-0.4248,1.1267,457.7083,1.4056307,1.0279329,6.225071,321,0.0212
2052585044228107008,5217.289,3.7277,3.507,-0.3991,2.1481,1201.353,2.524369,1.0374259,9.898322,482,0.0415
2052695678282371840,5507.239,4.5473,5.1795,0.1265,0.865,416.4594,0.66775745,0.9321883,4.8940463,227,0.1238
2073157456550947200,5676.059,4.2826,4.2585,-0.3577,1.2529,810.9698,1.4919908,0.9527654,11.949682,399,0.0131
